regime,symbol,date,seed,config,anomaly_type,roc_auc
mean_reverting,BTCUSDT,2024-01-25,35,Butterworth (Default),level_shift,0.636278082547872
mean_reverting,BTCUSDT,2024-01-25,35,Butterworth (Matched),level_shift,0.6356136402681498
mean_reverting,BTCUSDT,2024-01-25,35,RRCF,level_shift,0.6621842661277049
mean_reverting,BTCUSDT,2024-01-25,35,Fixed EMA,point,0.998371568627451
mean_reverting,BTCUSDT,2024-01-25,35,Load Adaptive EMA,point,0.9983823529411765
mean_reverting,BTCUSDT,2024-01-25,35,Load-Adaptive EMA (BW-Matched),point,0.9979848583877995
mean_reverting,BTCUSDT,2024-01-25,35,KAMA,point,0.9983986928104575
mean_reverting,BTCUSDT,2024-01-25,35,Butterworth (Default),point,0.9952285403050108
mean_reverting,BTCUSDT,2024-01-25,35,Butterworth (Matched),point,0.9946777777777778
mean_reverting,BTCUSDT,2024-01-25,35,RRCF,point,0.9980102396514162
mean_reverting,XRPUSDT,2024-01-14,36,Fixed EMA,all,0.8300117747900855
mean_reverting,XRPUSDT,2024-01-14,36,Load Adaptive EMA,all,0.8085160818323195
mean_reverting,XRPUSDT,2024-01-14,36,Load-Adaptive EMA (BW-Matched),all,0.827373632577117
mean_reverting,XRPUSDT,2024-01-14,36,KAMA,all,0.8988311064051497
mean_reverting,XRPUSDT,2024-01-14,36,Butterworth (Default),all,0.8542711167661741
mean_reverting,XRPUSDT,2024-01-14,36,Butterworth (Matched),all,0.8544345876302419
mean_reverting,XRPUSDT,2024-01-14,36,RRCF,all,0.8698624139011728
mean_reverting,XRPUSDT,2024-01-14,36,Fixed EMA,level_shift,0.641351917376366
mean_reverting,XRPUSDT,2024-01-14,36,Load Adaptive EMA,level_shift,0.5452829699181908
mean_reverting,XRPUSDT,2024-01-14,36,Load-Adaptive EMA (BW-Matched),level_shift,0.6270578982338201
mean_reverting,XRPUSDT,2024-01-14,36,KAMA,level_shift,0.5664157330070534
mean_reverting,XRPUSDT,2024-01-14,36,Butterworth (Default),level_shift,0.7017318794863886
mean_reverting,XRPUSDT,2024-01-14,36,Butterworth (Matched),level_shift,0.705221238888573
mean_reverting,XRPUSDT,2024-01-14,36,RRCF,level_shift,0.6942695779638005
mean_reverting,XRPUSDT,2024-01-14,36,Fixed EMA,point,0.9983823529411765
mean_reverting,XRPUSDT,2024-01-14,36,Load Adaptive EMA,point,0.9983333333333333
mean_reverting,XRPUSDT,2024-01-14,36,Load-Adaptive EMA (BW-Matched),point,0.9983877995642702
mean_reverting,XRPUSDT,2024-01-14,36,KAMA,point,0.9988245098039215
mean_reverting,XRPUSDT,2024-01-14,36,Butterworth (Default),point,0.9973191721132898
mean_reverting,XRPUSDT,2024-01-14,36,Butterworth (Matched),point,0.9973336601307189
mean_reverting,XRPUSDT,2024-01-14,36,RRCF,point,0.9993960784313726
mean_reverting,BTCUSDT,2024-01-07,37,Fixed EMA,all,0.7975070085354881
mean_reverting,BTCUSDT,2024-01-07,37,Load Adaptive EMA,all,0.806454518455712
mean_reverting,BTCUSDT,2024-01-07,37,Load-Adaptive EMA (BW-Matched),all,0.7955720585643015
mean_reverting,BTCUSDT,2024-01-07,37,KAMA,all,0.8900830288512844
mean_reverting,BTCUSDT,2024-01-07,37,Butterworth (Default),all,0.7990186682360838
mean_reverting,BTCUSDT,2024-01-07,37,Butterworth (Matched),all,0.7965066791505082
mean_reverting,BTCUSDT,2024-01-07,37,RRCF,all,0.8434578121827917
mean_reverting,BTCUSDT,2024-01-07,37,Fixed EMA,level_shift,0.6333897618382317
mean_reverting,BTCUSDT,2024-01-07,37,Load Adaptive EMA,level_shift,0.6052139878881754
mean_reverting,BTCUSDT,2024-01-07,37,Load-Adaptive EMA (BW-Matched),level_shift,0.6289881086899407
mean_reverting,BTCUSDT,2024-01-07,37,KAMA,level_shift,0.5760198141440709
mean_reverting,BTCUSDT,2024-01-07,37,Butterworth (Default),level_shift,0.6278771415762034
mean_reverting,BTCUSDT,2024-01-07,37,Butterworth (Matched),level_shift,0.6242178366485673
mean_reverting,BTCUSDT,2024-01-07,37,RRCF,level_shift,0.6432431438116051
mean_reverting,BTCUSDT,2024-01-07,37,Fixed EMA,point,0.9977176470588236
mean_reverting,BTCUSDT,2024-01-07,37,Load Adaptive EMA,point,0.9977428104575163
mean_reverting,BTCUSDT,2024-01-07,37,Load-Adaptive EMA (BW-Matched),point,0.9973549019607844
mean_reverting,BTCUSDT,2024-01-07,37,KAMA,point,0.9977699346405229
mean_reverting,BTCUSDT,2024-01-07,37,Butterworth (Default),point,0.9935261437908497
mean_reverting,BTCUSDT,2024-01-07,37,Butterworth (Matched),point,0.9936333333333334
mean_reverting,BTCUSDT,2024-01-07,37,RRCF,point,0.9969716775599129
mean_reverting,SOLUSDT,2024-01-19,38,Fixed EMA,all,0.8278509816119242
mean_reverting,SOLUSDT,2024-01-19,38,Load Adaptive EMA,all,0.8085355087328043
mean_reverting,SOLUSDT,2024-01-19,38,Load-Adaptive EMA (BW-Matched),all,0.8216325864054745
mean_reverting,SOLUSDT,2024-01-19,38,KAMA,all,0.9044384599512622
mean_reverting,SOLUSDT,2024-01-19,38,Butterworth (Default),all,0.8427978577945906
mean_reverting,SOLUSDT,2024-01-19,38,Butterworth (Matched),all,0.8406256097103695
mean_reverting,SOLUSDT,2024-01-19,38,RRCF,all,0.8732223135400422
mean_reverting,SOLUSDT,2024-01-19,38,Fixed EMA,level_shift,0.6480159746516134
mean_reverting,SOLUSDT,2024-01-19,38,Load Adaptive EMA,level_shift,0.5671520143066281
mean_reverting,SOLUSDT,2024-01-19,38,Load-Adaptive EMA (BW-Matched),level_shift,0.6461965176915128
mean_reverting,SOLUSDT,2024-01-19,38,KAMA,level_shift,0.5347605842801553
mean_reverting,SOLUSDT,2024-01-19,38,Butterworth (Default),level_shift,0.7027408000981008
mean_reverting,SOLUSDT,2024-01-19,38,Butterworth (Matched),level_shift,0.7060940533918378
mean_reverting,SOLUSDT,2024-01-19,38,RRCF,level_shift,0.7068308501562128
mean_reverting,SOLUSDT,2024-01-19,38,Fixed EMA,point,0.9983607843137255
mean_reverting,SOLUSDT,2024-01-19,38,Load Adaptive EMA,point,0.9984901960784314
mean_reverting,SOLUSDT,2024-01-19,38,Load-Adaptive EMA (BW-Matched),point,0.9985117647058824
mean_reverting,SOLUSDT,2024-01-19,38,KAMA,point,0.9986928104575163
mean_reverting,SOLUSDT,2024-01-19,38,Butterworth (Default),point,0.9968882352941177
mean_reverting,SOLUSDT,2024-01-19,38,Butterworth (Matched),point,0.9967220043572984
mean_reverting,SOLUSDT,2024-01-19,38,RRCF,point,0.999493137254902
mean_reverting,XRPUSDT,2024-01-16,39,Fixed EMA,all,0.8324585412076217
mean_reverting,XRPUSDT,2024-01-16,39,Load Adaptive EMA,all,0.8114484403951123
mean_reverting,XRPUSDT,2024-01-16,39,Load-Adaptive EMA (BW-Matched),all,0.8315832900370574
mean_reverting,XRPUSDT,2024-01-16,39,KAMA,all,0.9057550374956183
mean_reverting,XRPUSDT,2024-01-16,39,Butterworth (Default),all,0.8476885187665881
mean_reverting,XRPUSDT,2024-01-16,39,Butterworth (Matched),all,0.8464442463944113
mean_reverting,XRPUSDT,2024-01-16,39,RRCF,all,0.87437365025164
mean_reverting,XRPUSDT,2024-01-16,39,Fixed EMA,level_shift,0.6373096410215582
mean_reverting,XRPUSDT,2024-01-16,39,Load Adaptive EMA,level_shift,0.5679090810576506
mean_reverting,XRPUSDT,2024-01-16,39,Load-Adaptive EMA (BW-Matched),level_shift,0.6283815856208109
mean_reverting,XRPUSDT,2024-01-16,39,KAMA,level_shift,0.5762550791881556
mean_reverting,XRPUSDT,2024-01-16,39,Butterworth (Default),level_shift,0.6756053743560709
mean_reverting,XRPUSDT,2024-01-16,39,Butterworth (Matched),level_shift,0.6790725100183116
mean_reverting,XRPUSDT,2024-01-16,39,RRCF,level_shift,0.6859666528076337
mean_reverting,XRPUSDT,2024-01-16,39,Fixed EMA,point,0.9983931372549021
mean_reverting,XRPUSDT,2024-01-16,39,Load Adaptive EMA,point,0.9984039215686275
mean_reverting,XRPUSDT,2024-01-16,39,Load-Adaptive EMA (BW-Matched),point,0.9984039215686276
mean_reverting,XRPUSDT,2024-01-16,39,KAMA,point,0.9987705882352941
mean_reverting,XRPUSDT,2024-01-16,39,Butterworth (Default),point,0.9972964052287582
mean_reverting,XRPUSDT,2024-01-16,39,Butterworth (Matched),point,0.9971302832244009
mean_reverting,XRPUSDT,2024-01-16,39,RRCF,point,0.9992810457516341
mean_reverting,BTCUSDT,2024-01-20,40,Fixed EMA,all,0.8107602970961506
mean_reverting,BTCUSDT,2024-01-20,40,Load Adaptive EMA,all,0.8237255351181854
mean_reverting,BTCUSDT,2024-01-20,40,Load-Adaptive EMA (BW-Matched),all,0.8129814088206706
mean_reverting,BTCUSDT,2024-01-20,40,KAMA,all,0.9182757525179215
mean_reverting,BTCUSDT,2024-01-20,40,Butterworth (Default),all,0.8007150182027347
mean_reverting,BTCUSDT,2024-01-20,40,Butterworth (Matched),all,0.7983632857091123
mean_reverting,BTCUSDT,2024-01-20,40,RRCF,all,0.8812586978602183
mean_reverting,BTCUSDT,2024-01-20,40,Fixed EMA,level_shift,0.6296210017409076
mean_reverting,BTCUSDT,2024-01-20,40,Load Adaptive EMA,level_shift,0.59923313777071
mean_reverting,BTCUSDT,2024-01-20,40,Load-Adaptive EMA (BW-Matched),level_shift,0.6264609741825398
mean_reverting,BTCUSDT,2024-01-20,40,KAMA,level_shift,0.5958496195932751
mean_reverting,BTCUSDT,2024-01-20,40,Butterworth (Default),level_shift,0.623623796659101
mean_reverting,BTCUSDT,2024-01-20,40,Butterworth (Matched),level_shift,0.6227760257553032
mean_reverting,BTCUSDT,2024-01-20,40,RRCF,level_shift,0.6799945562769883
mean_reverting,BTCUSDT,2024-01-20,40,Fixed EMA,point,0.998393137254902
mean_reverting,BTCUSDT,2024-01-20,40,Load Adaptive EMA,point,0.9983823529411765
mean_reverting,BTCUSDT,2024-01-20,40,Load-Adaptive EMA (BW-Matched),point,0.9983607843137254
mean_reverting,BTCUSDT,2024-01-20,40,KAMA,point,0.9983551198257081
mean_reverting,BTCUSDT,2024-01-20,40,Butterworth (Default),point,0.996021568627451
mean_reverting,BTCUSDT,2024-01-20,40,Butterworth (Matched),point,0.9957971677559913
mean_reverting,BTCUSDT,2024-01-20,40,RRCF,point,0.9982570806100217
mean_reverting,BTCUSDT,2024-01-24,41,Fixed EMA,all,0.807589867517732
mean_reverting,BTCUSDT,2024-01-24,41,Load Adaptive EMA,all,0.8367340024099281
mean_reverting,BTCUSDT,2024-01-24,41,Load-Adaptive EMA (BW-Matched),all,0.8100210714700373
mean_reverting,BTCUSDT,2024-01-24,41,KAMA,all,0.9220674451921094
mean_reverting,BTCUSDT,2024-01-24,41,Butterworth (Default),all,0.7831014608576566
mean_reverting,BTCUSDT,2024-01-24,41,Butterworth (Matched),all,0.7797345544133385
mean_reverting,BTCUSDT,2024-01-24,41,RRCF,all,0.8820951761794276
mean_reverting,BTCUSDT,2024-01-24,41,Fixed EMA,level_shift,0.5930685634646577
mean_reverting,BTCUSDT,2024-01-24,41,Load Adaptive EMA,level_shift,0.613784645937736
mean_reverting,BTCUSDT,2024-01-24,41,Load-Adaptive EMA (BW-Matched),level_shift,0.6024431860541826
mean_reverting,BTCUSDT,2024-01-24,41,KAMA,level_shift,0.5863726482599022
mean_reverting,BTCUSDT,2024-01-24,41,Butterworth (Default),level_shift,0.5677609558736143
mean_reverting,BTCUSDT,2024-01-24,41,Butterworth (Matched),level_shift,0.5654162395652451
mean_reverting,BTCUSDT,2024-01-24,41,RRCF,level_shift,0.6594411560156788
mean_reverting,BTCUSDT,2024-01-24,41,Fixed EMA,point,0.998307843137255
mean_reverting,BTCUSDT,2024-01-24,41,Load Adaptive EMA,point,0.9985117647058824
mean_reverting,BTCUSDT,2024-01-24,41,Load-Adaptive EMA (BW-Matched),point,0.9978368191721132
mean_reverting,BTCUSDT,2024-01-24,41,KAMA,point,0.9983551198257081
mean_reverting,BTCUSDT,2024-01-24,41,Butterworth (Default),point,0.9881021786492374
mean_reverting,BTCUSDT,2024-01-24,41,Butterworth (Matched),point,0.9867666666666667
mean_reverting,BTCUSDT,2024-01-24,41,RRCF,point,0.9988562091503268
mean_reverting,BNBUSDT,2024-01-19,42,Fixed EMA,all,0.8850718317630082
mean_reverting,BNBUSDT,2024-01-19,42,Load Adaptive EMA,all,0.8577569456792644
mean_reverting,BNBUSDT,2024-01-19,42,Load-Adaptive EMA (BW-Matched),all,0.8785016006467895
mean_reverting,BNBUSDT,2024-01-19,42,KAMA,all,0.9247539312551039
mean_reverting,BNBUSDT,2024-01-19,42,Butterworth (Default),all,0.8966817861222336
mean_reverting,BNBUSDT,2024-01-19,42,Butterworth (Matched),all,0.8952047070787563
mean_reverting,BNBUSDT,2024-01-19,42,RRCF,all,0.9196432458824699
mean_reverting,BNBUSDT,2024-01-19,42,Fixed EMA,level_shift,0.6483105824548483
mean_reverting,BNBUSDT,2024-01-19,42,Load Adaptive EMA,level_shift,0.5641711760418936
mean_reverting,BNBUSDT,2024-01-19,42,Load-Adaptive EMA (BW-Matched),level_shift,0.6340027303340415
mean_reverting,BNBUSDT,2024-01-19,42,KAMA,level_shift,0.5521247273447036
mean_reverting,BNBUSDT,2024-01-19,42,Butterworth (Default),level_shift,0.7118748789835196
mean_reverting,BNBUSDT,2024-01-19,42,Butterworth (Matched),level_shift,0.7148460753904755
mean_reverting,BNBUSDT,2024-01-19,42,RRCF,level_shift,0.7061910448595892
mean_reverting,BNBUSDT,2024-01-19,42,Fixed EMA,point,0.9984362745098039
mean_reverting,BNBUSDT,2024-01-19,42,Load Adaptive EMA,point,0.9984578431372549
mean_reverting,BNBUSDT,2024-01-19,42,Load-Adaptive EMA (BW-Matched),point,0.9984362745098039
mean_reverting,BNBUSDT,2024-01-19,42,KAMA,point,0.9986843137254902
mean_reverting,BNBUSDT,2024-01-19,42,Butterworth (Default),point,0.9979604575163399
mean_reverting,BNBUSDT,2024-01-19,42,Butterworth (Matched),point,0.998011111111111
mean_reverting,BNBUSDT,2024-01-19,42,RRCF,point,0.9991049019607843
mean_reverting,ETHUSDT,2024-01-24,43,Fixed EMA,all,0.826869824558041
mean_reverting,ETHUSDT,2024-01-24,43,Load Adaptive EMA,all,0.8305804672418547
mean_reverting,ETHUSDT,2024-01-24,43,Load-Adaptive EMA (BW-Matched),all,0.8209088440763183
mean_reverting,ETHUSDT,2024-01-24,43,KAMA,all,0.9161395358246793
mean_reverting,ETHUSDT,2024-01-24,43,Butterworth (Default),all,0.8390760575017755
mean_reverting,ETHUSDT,2024-01-24,43,Butterworth (Matched),all,0.8368476709779156
mean_reverting,ETHUSDT,2024-01-24,43,RRCF,all,0.8688381860172428
mean_reverting,ETHUSDT,2024-01-24,43,Fixed EMA,level_shift,0.5916664837317119
mean_reverting,ETHUSDT,2024-01-24,43,Load Adaptive EMA,level_shift,0.5728697459486621
mean_reverting,ETHUSDT,2024-01-24,43,Load-Adaptive EMA (BW-Matched),level_shift,0.5942369890450493
mean_reverting,ETHUSDT,2024-01-24,43,KAMA,level_shift,0.5395532748545667
mean_reverting,ETHUSDT,2024-01-24,43,Butterworth (Default),level_shift,0.645006759866152
mean_reverting,ETHUSDT,2024-01-24,43,Butterworth (Matched),level_shift,0.6459722415506708
mean_reverting,ETHUSDT,2024-01-24,43,RRCF,level_shift,0.6673101331531508
mean_reverting,ETHUSDT,2024-01-24,43,Fixed EMA,point,0.9983442265795207
mean_reverting,ETHUSDT,2024-01-24,43,Load Adaptive EMA,point,0.9983333333333333
mean_reverting,ETHUSDT,2024-01-24,43,Load-Adaptive EMA (BW-Matched),point,0.9979045751633987
mean_reverting,ETHUSDT,2024-01-24,43,KAMA,point,0.9987581699346405
mean_reverting,ETHUSDT,2024-01-24,43,Butterworth (Default),point,0.993823311546841
mean_reverting,ETHUSDT,2024-01-24,43,Butterworth (Matched),point,0.9943653594771242
mean_reverting,ETHUSDT,2024-01-24,43,RRCF,point,0.9992919389978214
mean_reverting,SOLUSDT,2024-01-09,44,Fixed EMA,all,0.8287168422893764
mean_reverting,SOLUSDT,2024-01-09,44,Load Adaptive EMA,all,0.8103308201720106
mean_reverting,SOLUSDT,2024-01-09,44,Load-Adaptive EMA (BW-Matched),all,0.8246296202929625
mean_reverting,SOLUSDT,2024-01-09,44,KAMA,all,0.9198450083919021
mean_reverting,SOLUSDT,2024-01-09,44,Butterworth (Default),all,0.850946917881843
mean_reverting,SOLUSDT,2024-01-09,44,Butterworth (Matched),all,0.8505221485652026
mean_reverting,SOLUSDT,2024-01-09,44,RRCF,all,0.8790432133704532
mean_reverting,SOLUSDT,2024-01-09,44,Fixed EMA,level_shift,0.6396876423410582
mean_reverting,SOLUSDT,2024-01-09,44,Load Adaptive EMA,level_shift,0.5469199177587654
mean_reverting,SOLUSDT,2024-01-09,44,Load-Adaptive EMA (BW-Matched),level_shift,0.6241948263692341
mean_reverting,SOLUSDT,2024-01-09,44,KAMA,level_shift,0.5522746757288127
mean_reverting,SOLUSDT,2024-01-09,44,Butterworth (Default),level_shift,0.6981560742617565
mean_reverting,SOLUSDT,2024-01-09,44,Butterworth (Matched),level_shift,0.6998083503554487
mean_reverting,SOLUSDT,2024-01-09,44,RRCF,level_shift,0.6894320071947906
mean_reverting,SOLUSDT,2024-01-09,44,Fixed EMA,point,0.9983823529411766
mean_reverting,SOLUSDT,2024-01-09,44,Load Adaptive EMA,point,0.9983823529411765
mean_reverting,SOLUSDT,2024-01-09,44,Load-Adaptive EMA (BW-Matched),point,0.9983715686274509
mean_reverting,SOLUSDT,2024-01-09,44,KAMA,point,0.9988671023965142
mean_reverting,SOLUSDT,2024-01-09,44,Butterworth (Default),point,0.9971941176470588
mean_reverting,SOLUSDT,2024-01-09,44,Butterworth (Matched),point,0.9970906318082788
mean_reverting,SOLUSDT,2024-01-09,44,RRCF,point,0.9994931372549019
mean_reverting,BNBUSDT,2024-01-25,45,Fixed EMA,all,0.8415863746460894
mean_reverting,BNBUSDT,2024-01-25,45,Load Adaptive EMA,all,0.8137654165916568
mean_reverting,BNBUSDT,2024-01-25,45,Load-Adaptive EMA (BW-Matched),all,0.8404625673043876
mean_reverting,BNBUSDT,2024-01-25,45,KAMA,all,0.8765596451892705
mean_reverting,BNBUSDT,2024-01-25,45,Butterworth (Default),all,0.8700936042420176
mean_reverting,BNBUSDT,2024-01-25,45,Butterworth (Matched),all,0.8699510703238793
mean_reverting,BNBUSDT,2024-01-25,45,RRCF,all,0.8755084611230217
mean_reverting,BNBUSDT,2024-01-25,45,Fixed EMA,level_shift,0.6462119222689076
mean_reverting,BNBUSDT,2024-01-25,45,Load Adaptive EMA,level_shift,0.5556245558885319
mean_reverting,BNBUSDT,2024-01-25,45,Load-Adaptive EMA (BW-Matched),level_shift,0.6444881248455265
mean_reverting,BNBUSDT,2024-01-25,45,KAMA,level_shift,0.5752688766683144
mean_reverting,BNBUSDT,2024-01-25,45,Butterworth (Default),level_shift,0.7133836234861591
mean_reverting,BNBUSDT,2024-01-25,45,Butterworth (Matched),level_shift,0.7188826734738013
mean_reverting,BNBUSDT,2024-01-25,45,RRCF,level_shift,0.7069877656945132
mean_reverting,BNBUSDT,2024-01-25,45,Fixed EMA,point,0.9983607843137254
mean_reverting,BNBUSDT,2024-01-25,45,Load Adaptive EMA,point,0.9983823529411764
mean_reverting,BNBUSDT,2024-01-25,45,Load-Adaptive EMA (BW-Matched),point,0.9983607843137255
mean_reverting,BNBUSDT,2024-01-25,45,KAMA,point,0.9986950980392156
mean_reverting,BNBUSDT,2024-01-25,45,Butterworth (Default),point,0.998117211328976
mean_reverting,BNBUSDT,2024-01-25,45,Butterworth (Matched),point,0.998117211328976
mean_reverting,BNBUSDT,2024-01-25,45,RRCF,point,0.9991911764705882
mean_reverting,BTCUSDT,2024-01-11,46,Fixed EMA,all,0.835327631677492
mean_reverting,BTCUSDT,2024-01-11,46,Load Adaptive EMA,all,0.8310365293627976
mean_reverting,BTCUSDT,2024-01-11,46,Load-Adaptive EMA (BW-Matched),all,0.8246106849837258
mean_reverting,BTCUSDT,2024-01-11,46,KAMA,all,0.9172502728530401
mean_reverting,BTCUSDT,2024-01-11,46,Butterworth (Default),all,0.8403220409514156
mean_reverting,BTCUSDT,2024-01-11,46,Butterworth (Matched),all,0.8377020070292375
mean_reverting,BTCUSDT,2024-01-11,46,RRCF,all,0.8752978780351774
mean_reverting,BTCUSDT,2024-01-11,46,Fixed EMA,level_shift,0.6326812652074213
mean_reverting,BTCUSDT,2024-01-11,46,Load Adaptive EMA,level_shift,0.5920507590653644
mean_reverting,BTCUSDT,2024-01-11,46,Load-Adaptive EMA (BW-Matched),level_shift,0.6170415652962361
mean_reverting,BTCUSDT,2024-01-11,46,KAMA,level_shift,0.5936062981284207
mean_reverting,BTCUSDT,2024-01-11,46,Butterworth (Default),level_shift,0.6601519088433423
mean_reverting,BTCUSDT,2024-01-11,46,Butterworth (Matched),level_shift,0.658482723465583
mean_reverting,BTCUSDT,2024-01-11,46,RRCF,level_shift,0.6631611223763672
mean_reverting,BTCUSDT,2024-01-11,46,Fixed EMA,point,0.9983607843137254
mean_reverting,BTCUSDT,2024-01-11,46,Load Adaptive EMA,point,0.9983931372549019
mean_reverting,BTCUSDT,2024-01-11,46,Load-Adaptive EMA (BW-Matched),point,0.9983080610021786
mean_reverting,BTCUSDT,2024-01-11,46,KAMA,point,0.9986492374727668
mean_reverting,BTCUSDT,2024-01-11,46,Butterworth (Default),point,0.9938001089324618
mean_reverting,BTCUSDT,2024-01-11,46,Butterworth (Matched),point,0.993687037037037
mean_reverting,BTCUSDT,2024-01-11,46,RRCF,point,0.9992701525054466
mean_reverting,BTCUSDT,2024-01-07,47,Fixed EMA,all,0.8149137875222237
mean_reverting,BTCUSDT,2024-01-07,47,Load Adaptive EMA,all,0.8269507401448204
mean_reverting,BTCUSDT,2024-01-07,47,Load-Adaptive EMA (BW-Matched),all,0.8189974610556707
mean_reverting,BTCUSDT,2024-01-07,47,KAMA,all,0.9141375961486922
mean_reverting,BTCUSDT,2024-01-07,47,Butterworth (Default),all,0.8208386634951913
mean_reverting,BTCUSDT,2024-01-07,47,Butterworth (Matched),all,0.8175099571048071
mean_reverting,BTCUSDT,2024-01-07,47,RRCF,all,0.8680896846311824
mean_reverting,BTCUSDT,2024-01-07,47,Fixed EMA,level_shift,0.6440972372101958
mean_reverting,BTCUSDT,2024-01-07,47,Load Adaptive EMA,level_shift,0.6124471482438417
mean_reverting,BTCUSDT,2024-01-07,47,Load-Adaptive EMA (BW-Matched),level_shift,0.6479659456425851
mean_reverting,BTCUSDT,2024-01-07,47,KAMA,level_shift,0.5748049111756685
mean_reverting,BTCUSDT,2024-01-07,47,Butterworth (Default),level_shift,0.6699821263231157
mean_reverting,BTCUSDT,2024-01-07,47,Butterworth (Matched),level_shift,0.6686769326766917
mean_reverting,BTCUSDT,2024-01-07,47,RRCF,level_shift,0.6831813540118109
mean_reverting,BTCUSDT,2024-01-07,47,Fixed EMA,point,0.997477559912854
mean_reverting,BTCUSDT,2024-01-07,47,Load Adaptive EMA,point,0.9982693899782136
mean_reverting,BTCUSDT,2024-01-07,47,Load-Adaptive EMA (BW-Matched),point,0.9975666666666667
mean_reverting,BTCUSDT,2024-01-07,47,KAMA,point,0.9982858387799565
mean_reverting,BTCUSDT,2024-01-07,47,Butterworth (Default),point,0.9901822440087146
mean_reverting,BTCUSDT,2024-01-07,47,Butterworth (Matched),point,0.9890367102396513
